objid,ra,dec,z_gal,optic_color,iGrID
1237650371562045572,194.553828508544,-1.6397113242809498,0.085465,0.8978500000000018,142
1237650762933928132,194.821742362386,-1.6004340828711499,0.08330010000000002,0.8301899999999982,142
1237650371562111152,194.644413352113,-1.72096098779213,0.08621369999999999,0.8798099999999955,142
1237650762396991607,194.711116264169,-1.8530546928373,0.0830711,0.9270099999999992,142
1237650371562111290,194.689905852096,-1.8185613747108302,0.0869242,0.9332899999999995,142
1237650371562176635,194.84700480927398,-1.81118532329365,0.08565139999999999,0.8890300000000018,142
1237650371562111264,194.67528341691002,-1.6598877046044698,0.0823832,0.8796600000000012,142
1237650762933797123,194.56750122211497,-1.5497391217559902,0.0893699,0.30630000000000024,142
1237650371562111345,194.717731108311,-1.7364944776191003,0.08570180000000001,0.8788000000000018,142
1237650371562111140,194.63772575929798,-1.66998198817202,0.085536,0.8750900000000001,142
1237650371562111146,194.644198909099,-1.81305030985096,0.08604169999999998,0.9304999999999986,142
1237650762396991746,194.75194643768998,-2.03840726778384,0.08419960000000001,0.9114599999999982,142
1237650762933797102,194.53754683888303,-1.61195486924267,0.08253780000000001,0.8386299999999984,142
1237650371562111400,194.768253565556,-1.78668017821184,0.0804418,0.8433800000000033,142
1237650762933862538,194.646566419865,-1.56168829541301,0.0862294,0.9157900000000012,142
1237650371562176650,194.85971438080898,-1.78281015907931,0.084252,0.7574300000000012,142
1237650371562176608,194.80587991707,-1.79155959557522,0.0842295,0.8106800000000014,142
1237650371562176589,194.784484331324,-1.78804598912621,0.0841973,0.9451299999999989,142
1237650371562111371,194.74660845368697,-1.81418063320491,0.0843109,0.9520800000000023,142
1237650371562111267,194.677754952117,-1.8004210272257,0.0888234,0.8236500000000007,142
1237650762397057123,194.807092799767,-1.8876063831824499,0.0856351,0.8920700000000004,142
1237650762396991744,194.747187692861,-1.93164649945943,0.0857846,0.9145399999999988,142
1237650762933862676,194.683280922486,-1.5217900468451002,0.0827278,0.8882799999999982,142
1237650371562111177,194.653718086328,-1.79300350948206,0.0831061,0.9202200000000005,142
1237650371562111059,194.730099994529,-1.76464700229332,0.08304149999999999,0.9214100000000016,142
1237650762933797160,194.63057605518003,-1.5143885580096799,0.08317719999999999,0.9411200000000015,142
1237650371562176618,194.82347239697398,-1.70160522861702,0.0856174,0.8596299999999957,142
1237650760249770173,195.32633550084302,-3.60951118227274,0.0847782,0.887830000000001,157
1237650760249835627,195.44267790819802,-3.54025116394181,0.0868096,0.8767899999999997,157
1237650369414889729,195.30404856077598,-3.43121523585201,0.08534630000000001,0.9012699999999967,157
1237650760249704702,195.251291988014,-3.5534111261076005,0.0844289,0.8449500000000008,157
1237650369414889836,195.375842210322,-3.34737351324076,0.0834997,0.7668500000000016,157
1237650760249704675,195.228276572842,-3.59843205486624,0.08689680000000001,0.8979399999999984,157
1237650369414889508,195.31707375583198,-3.4747477481493396,0.0875571,0.5466400000000018,157
1237650369414824032,195.190808812598,-3.4837571392486804,0.08918839999999999,0.18371000000000137,157
1237650369414824132,195.17367161696603,-3.4963682102826397,0.0858006,0.8988900000000015,157
1237650369414889761,195.341438024008,-3.47603842829279,0.0856265,0.8831799999999994,157
1237650760249770243,195.39296037028703,-3.58977061877744,0.0873715,0.8760999999999974,157
1237650369414889707,195.287191180827,-3.5009805204844398,0.08479500000000001,0.9273399999999974,157
1237650369414824217,195.22033182885602,-3.4476977159940203,0.0849807,0.6343899999999998,157
1237650369414889805,195.361294740232,-3.3553389921444903,0.085826,0.9444899999999983,157
1237650369414889818,195.372882442081,-3.3624517214486302,0.0873362,0.9265899999999974,157
1237650369414889510,195.319522485264,-3.47323493443695,0.0877928,0.9644900000000014,157
1237650369414889665,195.281609874783,-3.4376432104488903,0.0890055,0.9088899999999995,157
1237650369414824021,195.171549729482,-3.46558402874901,0.0861937,0.8977299999999993,157
1237650369414889835,195.375983159901,-3.3420191121158997,0.08602810000000001,0.889009999999999,157
1237650760249770200,195.35754160363098,-3.54013097910932,0.08606849999999999,0.8776299999999999,157
1237650369414889649,195.262273327877,-3.4576578875674997,0.08368830000000001,0.9039999999999999,157
1237650760249770187,195.337691341111,-3.5666646713379198,0.0860857,0.9182000000000023,157
1237650369414889645,195.251291099342,-3.44814454298994,0.08426389999999999,0.8817799999999991,157
1237650760249770238,195.389749019882,-3.53877236733002,0.0886702,0.9288699999999963,157
1237650369414889664,195.28141609428698,-3.4479351224122596,0.0845029,0.9365500000000004,157
1237650760786641120,195.34040534827201,-3.27766830284929,0.0833785,0.232680000000002,157
1237650760249704692,195.242398485373,-3.57324636619865,0.08171389999999999,0.4786999999999999,157
1237650760249770246,195.39309862228802,-3.5610901156177204,0.08792029999999999,0.8901000000000003,157
1237650369414955223,195.45665207504902,-3.40568935889064,0.0872058,0.9689000000000014,157
1237653652376387818,10.806233862208801,15.331009507188899,0.0798096,0.8954599999999999,184
1237653652376387750,10.760519992318699,15.327212939143902,0.0768599,0.9746999999999986,184
1237649920037683469,10.856115741345,15.133571111177199,0.0797605,0.9396999999999984,184
1237653652376387743,10.756672343057101,15.2066022838865,0.07989500000000001,0.9719499999999996,184
1237649920037683448,10.8404810557287,15.139912311591802,0.0785112,0.9333999999999989,184
1237649920037683400,10.731690698532999,15.134055021663102,0.07858530000000001,0.8946499999999986,184
1237653652376387755,10.760395059463901,15.219625281673501,0.0794291,0.9400899999999979,184
1237653652376453313,10.884549310957501,15.2026618504938,0.07845160000000001,0.869609999999998,184
1237653652376453329,10.9178878235555,15.197947160938098,0.07656160000000001,0.6749900000000046,184
1237653652376453164,10.899740663195699,15.1900238127687,0.07802139999999999,0.8632299999999979,184
1237653652376453160,10.914634787948598,15.1683378009959,0.07719169999999999,0.8792799999999978,184
1237653652376387839,10.814639512938099,15.2512953119684,0.0773587,0.9190299999999993,184
1237649954399715361,10.6613352225454,15.3525933684184,0.0762483,0.9455799999999979,184
1237653652376322170,10.6343572991482,15.255980562244599,0.0817581,0.8022200000000019,184
1237653652376387787,10.7992687247421,15.2672719703213,0.07752089999999999,0.9572899999999986,184
1237653652376322196,10.6625566377085,15.275307054965598,0.076878,0.8686900000000009,184
1237653652376387704,10.7169618785044,15.2814786115085,0.08225299999999999,0.9734100000000012,184
1237653652376322135,10.5883207203743,15.2899764037008,0.07428489999999999,0.7682000000000002,184
1237653652376322175,10.6349398398853,15.178933983073401,0.0805703,0.7585499999999996,184
1237653652376387725,10.7384449359291,15.285904591290901,0.0773626,0.9153700000000029,184
1237649920574488742,10.6934226067297,15.3810815247401,0.078968,0.7245600000000003,184
1237653652376322209,10.678931886630801,15.2576242296982,0.07751,0.9218199999999968,184
1237653652376387682,10.855121153355201,15.2145962238384,0.0769435,0.9103899999999996,184
1237653652376387766,10.7696090687406,15.2410938587801,0.07650069999999999,0.9540299999999995,184
1237653652376387758,10.7650050303437,15.2936511294662,0.0764813,0.9423999999999992,184
1237653652376387851,10.835032495775499,15.2046274383339,0.07748239999999999,0.8730600000000024,184
1237653652376387775,10.776811396788302,15.244652702501199,0.0766092,0.9161699999999975,184
1237650761860513872,195.67193320526297,-2.4450001468827702,0.0843155,0.9046599999999998,211
1237650761860513912,195.549145973764,-2.45120495000802,0.079603,0.9423500000000011,211
1237650761860513937,195.563196131283,-2.4130371705797797,0.0798161,0.8828799999999966,211
1237650761323643062,195.661431216288,-2.72471317157901,0.0794566,0.9307100000000013,211
1237650761860514009,195.659836404851,-2.35991608064154,0.0867607,0.9264699999999984,211
1237650370488697064,195.455100774805,-2.59618641966658,0.08072919999999999,0.9389199999999995,211
1237650370488697108,195.510482469959,-2.60222654559864,0.0844516,0.8817500000000003,211
1237650370488828047,195.70606705551398,-2.51439809408054,0.0799319,0.8359500000000004,211
1237650761860579402,195.708392727084,-2.44393014390834,0.08366230000000001,0.9115300000000026,211
1237650761860579449,195.729591396805,-2.41162996482834,0.0839208,0.9547999999999988,211
1237650370488893609,195.938049971461,-2.54911055235093,0.0857081,0.8643600000000013,211
1237650370488828179,195.76971335872102,-2.5554607454526,0.0856641,0.8903900000000036,211
1237650370488762546,195.577522023595,-2.5263531899353797,0.0857694,0.4710300000000025,211
1237650761860579542,195.786621203125,-2.36311821493509,0.0858298,0.8990899999999975,211
1237650370488893533,195.853969380235,-2.5827857973106,0.0856408,0.8746599999999951,211
1237650761860514016,195.660653270172,-2.4212659434361403,0.08679210000000001,0.9358000000000004,211
1237650370488762557,195.58952331529701,-2.5016928850820297,0.08082230000000001,0.8817000000000004,211
1237650370488762520,195.544557133074,-2.49520973787144,0.08769550000000001,0.8832999999999984,211
1237650370488762612,195.647056115205,-2.5759595517000897,0.081683,0.8712400000000002,211
1237650370488828126,195.722575097309,-2.46326766715277,0.081451,0.8513000000000019,211
1237650370488762533,195.56245408346402,-2.5385738356205603,0.08142100000000001,0.606939999999998,211
1237650370488893583,195.89380346077598,-2.5976363073343,0.0837813,0.5393299999999996,211
1237650370488828012,195.693105655332,-2.64700986835763,0.08388789999999999,0.8996600000000008,211
1237650370488762577,195.59984008843898,-2.51284777513842,0.08379310000000001,0.9505100000000013,211
1237650370488762554,195.58666208581602,-2.5803000305915202,0.0838093,0.8769400000000012,211
1237650370488828045,195.7045813762,-2.51097007840115,0.08648,0.8979299999999988,211
1237650370488828024,195.693856179185,-2.4840366850869904,0.08703,0.9646399999999993,211
1237650761860579480,195.74728462698897,-2.3374672771388503,0.0845823,0.9013199999999983,211
1237650761860579484,195.752321840014,-2.39638524807799,0.0848701,0.8954400000000007,211
1237650370488697060,195.452314356759,-2.56845579182889,0.08157110000000001,1.0355899999999991,211
1237650370488828100,195.70571817880798,-2.5941371067142502,0.08675260000000001,0.8881099999999975,211
1237650370488762524,195.547179737517,-2.52612292720494,0.0855178,0.5903899999999993,211
1237650370488762701,195.615374491679,-2.53643244068584,0.0896228,0.6764699999999984,211
1237650761860579505,195.760926574154,-2.4218838771187903,0.0865222,0.8222499999999968,211
1237650761860579420,195.717223588942,-2.36579401350364,0.08578200000000001,0.9248100000000008,211
1237650761860579590,195.81701340636502,-2.4197938293387002,0.0854931,0.9177799999999969,211
1237650370488828215,195.82047160189603,-2.51113516905714,0.0848439,0.6114999999999995,211
1237650761860579455,195.733668381163,-2.33823421829147,0.0828238,0.8407399999999967,211
1237650761860644983,195.859159984566,-2.40982472971887,0.0860792,0.9124599999999958,211
1237650370488762569,195.592631687844,-2.6111320305075,0.0829775,0.7521400000000042,211
1237650370488893550,195.870900292774,-2.51860340533421,0.08311589999999999,0.8000499999999988,211
1237650761323642971,195.583208280527,-2.6983654442687297,0.0823446,0.8601399999999977,211
1237650761860579383,195.69605977335098,-2.38443977600504,0.0834648,0.9044400000000046,211
1237650761323642932,195.678555809696,-2.7086686888765095,0.0834632,0.9193600000000011,211
1237650761323642991,195.601981035531,-2.66510931115502,0.0833724,0.8543699999999994,211
1237650761860579551,195.788701799011,-2.41157833414072,0.0872684,0.9210999999999991,211
1237650370488828042,195.720355743865,-2.5205416081112997,0.08296419999999999,0.9109799999999986,211
1237650370488828163,195.75910253258598,-2.45645005264008,0.0899381,0.9425000000000026,211
1237650370488762596,195.62914050634998,-2.5720680107423703,0.0851904,0.8998199999999983,211
1237650761860514006,195.660098004224,-2.34403912565174,0.0876966,0.9332499999999975,211
1237650761860579538,195.780996319697,-2.36533156565758,0.0877903,0.8495100000000022,211
1237650370488828140,195.735632624871,-2.49171902297499,0.0849395,0.9524699999999982,211
1237650370488893514,195.84160713976502,-2.62503496690248,0.0892596,0.8897700000000022,211
1237650370488828018,195.69282250073502,-2.56216129640196,0.0890637,0.8589500000000001,211
1237650370488828171,195.76465441718602,-2.59527240491536,0.0890054,0.9077100000000016,211
1237650761860513916,195.54884831493302,-2.44270391460329,0.0797919,0.30264999999999986,211
1237650370488762425,195.57308397958698,-2.54224761287911,0.0850092,0.8952899999999993,211
1237650370488762594,195.625031853723,-2.47796470268213,0.08531749999999999,0.6212299999999971,211
1237650761860448434,195.49791200469699,-2.4234383618087403,0.0824802,0.8571899999999992,211
1237650761323708623,195.78412670688,-2.70805859397413,0.0838169,0.9267099999999999,211
1237650761860579575,195.797324027276,-2.38383093879426,0.08302689999999999,0.9355200000000004,211
1237649920044695768,27.305307153494397,14.0967471509854,0.0708679,0.6592500000000001,362
1237649920044695772,27.297922786395603,14.0015397777071,0.0679975,0.9057100000000009,362
1237649920044695728,27.285159126901398,13.9611191909357,0.0697555,0.8688300000000027,362
1237649920044695833,27.3762311548572,14.0981376299297,0.06788630000000001,0.8567900000000037,362
1237649920044695685,27.314277670165602,14.0620432764308,0.0693623,0.9110800000000001,362
1237649920044695687,27.3090458885965,14.063980813864601,0.0701248,0.8102100000000014,362
1237649920044695727,27.284993157967502,13.9632535432569,0.0696235,0.9059100000000004,362
1237649920044695766,27.2915360223871,14.0226324781641,0.0679237,0.8327400000000011,362
1237649920044695804,27.3234232752922,14.0400901727021,0.0720444,0.9377899999999997,362
1237649920044695806,27.3249997292088,14.016439580100801,0.0707179,0.8194300000000005,362
1237649920044695773,27.3024408019383,14.0002950485586,0.0696999,0.8507799999999968,362
1237649920044695840,27.37672238419,13.9925886230835,0.0670707,0.9126399999999979,362
1237649920044630373,27.2197054363622,13.947351213881099,0.0703829,0.8786500000000022,362
1237649920044695813,27.348575673327698,14.099202787149698,0.0677828,0.8444499999999984,362
1237649920044695684,27.299550229405302,14.0505151566709,0.0690599,0.9481799999999989,362
1237649920044695797,27.3089658618367,13.992716510588,0.0686382,0.5982599999999962,362
1237649920044695809,27.334335630533104,14.0447491882929,0.0703034,0.6937399999999982,362
1237649920044695689,27.287816188668298,14.050543317924399,0.0665875,0.8827200000000026,362
1237649920044695794,27.302654356479696,13.9446191016025,0.0685081,0.4908999999999999,362
1237649920044630366,27.206589817062802,13.943590573815401,0.0688683,0.7139199999999999,362
1237651066277855329,176.311158658465,64.5900165807168,0.0655648,0.9727499999999978,417
1237654399154520376,176.55575429611199,64.5462643740462,0.0618559,0.8449999999999989,417
1237651066277789829,176.07339364218498,64.5605017606316,0.0630666,0.8387400000000014,417
1237651066277789741,176.081914347075,64.5821106712776,0.0648299,0.7561700000000009,417
1237654399154520090,176.315950630017,64.4535627390775,0.063914,0.7729799999999987,417
1237654399154520349,176.463015544338,64.3826646709808,0.0637678,0.8053999999999988,417
1237654399154520129,176.442297527219,64.512667193782,0.0637583,0.8531499999999994,417
1237654399154520093,176.33336129611,64.4413287474486,0.0610049,0.7687799999999996,417
1237654399154520123,176.40494731117298,64.5114655154925,0.0635815,0.9992000000000001,417
1237654399154520124,176.406025513087,64.51252968678939,0.0641461,0.8327200000000019,417
1237654399154520215,176.419978903498,64.467638249128,0.0642649,0.888770000000001,417
1237654399154520232,176.475812090757,64.4796525553695,0.0639569,0.8784600000000005,417
1237654399154585793,176.752137501482,64.4956178900052,0.062766,0.9620099999999958,417
1237654399154520259,176.543777792349,64.4790838549286,0.062226300000000005,0.7089700000000008,417
1237654399154454708,176.275887293712,64.4759879778006,0.064795,0.8401800000000001,417
1237654399154520091,176.33440381177,64.4398494466272,0.0619904,0.8779599999999999,417
1237651066277789849,176.117010858297,64.6255242478583,0.06308609999999999,0.307739999999999,417
1237651066277855389,176.450923582232,64.5845840177084,0.060780799999999996,0.8689900000000019,417
1237651066277855335,176.29872219297198,64.68345875681361,0.06352000000000001,0.8765399999999985,417
1237651066277789816,176.03924593927,64.6263743648658,0.0653246,0.878289999999998,417
1237654399154520125,176.40665237226298,64.5004832055961,0.061711300000000004,0.8972300000000004,417
1237651066277789836,176.10709309753398,64.55054109145179,0.0636603,0.8658099999999997,417
1237674650998407328,170.75574712523002,0.439111548421883,0.10571040000000001,0.7828300000000006,632
1237674650998341794,170.653207919937,0.460568717724875,0.10318510000000002,0.9841300000000004,632
1237674650998341919,170.712028944471,0.4215021610433429,0.10403620000000001,0.9743100000000027,632
1237648722300371005,170.639409933633,0.736940036173891,0.10708980000000001,0.8573999999999984,632
1237674650998341795,170.649382653773,0.45428142974846897,0.1039115,0.9560899999999997,632
1237648721763500203,170.603817789552,0.399829854817274,0.104343,0.9414199999999973,632
1237674650998276284,170.51355325762,0.48578505515558007,0.10595330000000001,0.6864900000000027,632
1237674650998341881,170.686990598889,0.46226867901063107,0.101788,0.9554400000000012,632
1237648722300371140,170.63718432577699,0.6827470847276209,0.10383900000000001,0.9181999999999988,632
1237674650998341746,170.57936051596002,0.5847794693908389,0.10613779999999999,0.4798399999999994,632
1237674650998341772,170.621300952919,0.42931957641294605,0.1063432,0.6484500000000004,632
1237674650998341833,170.66208265999398,0.46601589552156003,0.10186260000000001,0.8903799999999968,632
1237674650998341843,170.67159595808099,0.4437167226375511,0.1016503,0.8429299999999991,632
1237674650998341812,170.65372997665702,0.49272261398702505,0.1048991,0.9493300000000016,632
1237674650998341875,170.683244410315,0.5422355395066839,0.10438489999999999,0.9053000000000004,632
1237674650998341915,170.710867642532,0.511697200361672,0.1044383,0.9689799999999984,632
1237674651535212621,170.574282695803,0.844979744760465,0.1045692,0.6626100000000008,632
1237648722300305616,170.476301739713,0.746481167500323,0.1030077,0.7574400000000026,632
1237648722300371091,170.59258348567698,0.6907779205582039,0.10291420000000001,1.0056799999999981,632
1237648722300305694,170.550141927933,0.7977789463595579,0.10549180000000001,0.9773400000000017,632
1237648722300371213,170.677967896286,0.702083349272217,0.1052155,0.9594500000000004,632
1237648722300305668,170.539053863425,0.8273460574950491,0.101377,0.9559700000000007,632
1237674650998341642,170.56756483544902,0.498951522883305,0.1038204,0.985400000000002,632
1237674650998341777,170.63206081539602,0.486507177578167,0.10311849999999999,0.5999000000000017,632
1237674650998341883,170.68716269811,0.46351230100121105,0.10103519999999999,0.92239,632
1237674650998407304,170.727363657725,0.45548847830979206,0.1012227,0.8898900000000012,632
1237648722300305501,170.522603448624,0.784284887532794,0.106373,0.9873500000000011,632
1237674650998276288,170.521540147239,0.45379456430669396,0.10198310000000001,0.8841199999999994,632
1237648721763434740,170.511582902318,0.4017366874220011,0.1032029,1.0862599999999993,632
1237648722300305596,170.446650216722,0.7816041222129659,0.1076867,0.919319999999999,632
1237648722300305504,170.524510584719,0.7893458619136421,0.10633820000000001,0.7445099999999982,632
1237674651535212657,170.635932800792,0.8521345469138509,0.1068607,0.9311799999999977,1195
1237674651535212657,170.635932800792,0.8521345469138509,0.1068607,0.9311799999999977,632
1237648722300371147,170.63717630129102,0.6662646084977328,0.104867,0.8966199999999986,632
1237648722300371116,170.617832764167,0.8211938622493979,0.1038222,0.7520500000000006,1195
1237648722300371116,170.617832764167,0.8211938622493979,0.1038222,0.7520500000000006,632
1237674650998341896,170.68558364086599,0.609459724162099,0.1015513,0.8539299999999983,632
1237651190286975184,139.983736665046,55.5595781565024,0.04705,0.7512100000000004,653
1237651190287040622,139.8781576886,55.683893390738405,0.046894099999999994,0.6862700000000022,653
1237651190286975169,139.846482464419,55.6256134387366,0.04737380000000001,0.7275399999999976,653
1237651190286975145,139.893654174852,55.583846297547105,0.0467968,0.8260899999999989,653
1237651190286975133,139.91191823881599,55.553557651312104,0.0492306,0.79955,653
1237651190286975164,139.921843941687,55.573785091017896,0.0479243,0.5461199999999984,653
1237651249878073505,140.127819889853,55.5173045851683,0.0466093,0.3039999999999985,653
1237651190286975097,139.817170034398,55.5770548934623,0.0482509,0.7928500000000014,653
1237651190286975210,139.97110340238999,55.5780666932053,0.048176800000000006,0.17154999999999987,653
1237651250414878929,139.725760659537,55.71396444355829,0.0485036,0.7957699999999992,653
1237651250414878906,139.699339094277,55.7059284534675,0.0483416,0.5887200000000004,653
1237651190286975062,139.807930305079,55.4784011218822,0.0490037,0.7411899999999996,653
1237651190286975146,139.900632559914,55.579418484108295,0.049601,0.2755300000000034,653
1237651190286975037,140.023652551946,55.5539172016113,0.0496036,0.7875899999999998,653
1237651249878007971,139.950178487778,55.44109102682071,0.0496526,0.9014099999999985,653
1237651190286975073,139.79513355192,55.52063232324571,0.048512400000000004,0.7369699999999995,653
1237651190286975183,139.974333757022,55.560133777532606,0.0489838,0.8951299999999982,653
1237651190286909592,139.817492334214,55.434161242864704,0.0482152,0.5999300000000041,653
1237651249878008002,140.05019782345698,55.4642282006868,0.04952569999999999,0.9218000000000011,653
1237651250414878847,139.57112843983901,55.6825306420671,0.047932300000000004,0.8415899999999983,653
1237651190286975207,140.032179811236,55.5314657303204,0.048750800000000004,0.5038199999999975,653
1237651190287040632,140.075959995665,55.551728551261704,0.049043300000000005,0.3698900000000016,653
1237648720680321130,149.112651889328,-0.47561909889028103,0.08785239999999998,1.0006400000000006,759
1237651800696946923,149.368769015137,-0.305084602920111,0.088879,0.9036800000000014,759
1237651800696946939,149.377558658817,-0.318975241663914,0.0888951,0.5769500000000001,759
1237651800697012353,149.447841870861,-0.30290287212680395,0.0888158,0.9504599999999996,759
1237651800696946974,149.422683637794,-0.310695557272257,0.08910189999999998,0.5961800000000039,759
1237654669735231622,149.160894425126,-0.358016663076952,0.08891900000000001,0.9421900000000001,759
1237651800696815647,149.019738294508,-0.239856707492239,0.08302539999999999,0.7078900000000026,759
1237648720680452107,149.300073208994,-0.424274813966917,0.0900171,0.7827300000000008,759
1237654669735231668,149.17130864585502,-0.363423938104166,0.0876306,0.9133500000000012,759
1237654669735231591,149.135472935166,-0.34628946116005505,0.09196760000000001,0.9335099999999983,759
1237651800696881217,149.156197858338,-0.31523086087794605,0.086485,0.8054899999999989,759
1237651800696881308,149.251390384104,-0.289802215499625,0.08809860000000001,0.7655800000000035,759
1237651800696815807,149.04931311583098,-0.30315387683433304,0.0881334,0.7452900000000007,759
1237651800696881250,149.186327928749,-0.311807074508784,0.08950280000000001,0.9751099999999973,759
1237651800696815824,149.069371310344,-0.23400039131852202,0.08990139999999999,0.8991100000000003,759
1237654669735231608,149.142427582929,-0.37242038162490204,0.0930918,0.9301999999999992,759
1237651800696816290,149.084893269859,-0.30015443292419897,0.0855154,0.7009299999999996,759
1237648721217126716,148.969147277878,-0.179067361324902,0.0843935,0.8939200000000014,759
1237651800696881341,149.270670758372,-0.26408775774688004,0.0892418,0.8395100000000006,759
1237651800696946942,149.38287415486,-0.252225751615964,0.08837110000000001,0.8893300000000011,759
1237654669735231661,149.171531959813,-0.41297366406607894,0.0866243,0.8885900000000007,759
1237654669735231788,149.168590971107,-0.38050664258641104,0.0866049,0.828759999999999,759
1237651800696815746,149.006978081412,-0.24104705720387698,0.0848716,0.9106099999999984,759
1237648721217192161,149.025444909599,-0.12055967839664598,0.0849774,0.8404100000000021,759
1237648720680386797,149.149917105534,-0.49002475338251894,0.0892482,0.8070899999999988,759
1237648720680452215,149.328197546832,-0.470765999292017,0.08953810000000001,0.5574200000000005,759
1237648720680386809,149.158163884608,-0.484173628830456,0.0898323,0.8821499999999993,759
1237648720680321254,149.069458381291,-0.554990015186292,0.0896722,0.9582099999999976,759
1237648720680517751,149.449995534726,-0.43305956565426396,0.0912045,0.6915399999999963,759
1237654669735362781,149.42404081113997,-0.35488591235058703,0.0896859,0.9597499999999997,759
1237654669735231754,149.25333259216998,-0.39029287257799394,0.0888453,0.9527200000000029,759
